run_id,repeat_id,split_seed,model,horizon,target_metric,feature_set,candidate_set,balancing_mode,decision_rule,target_class_distribution_json,predicted_class_distribution_json
meta_modeling_experiments_v1_20260331T214515Z,2,10015,random_forest_classifier,5,rmse,selected_features,top_3,default,top_1,"{""2"": 23, ""0"": 19, ""1"": 18}","{""0"": 23, ""2"": 22, ""1"": 15}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,random_forest_classifier,5,rmse,selected_features,top_3,default,confidence_fallback_0.50,"{""2"": 23, ""0"": 19, ""1"": 18}","{""2"": 48, ""0"": 6, ""1"": 6}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,random_forest_classifier,5,rmse,selected_features,top_3,default,confidence_fallback_0.60,"{""2"": 23, ""0"": 19, ""1"": 18}","{""2"": 57, ""0"": 2, ""1"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,random_forest_classifier,5,rmse,selected_features,top_3,default,confidence_fallback_0.70,"{""2"": 23, ""0"": 19, ""1"": 18}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,random_forest_classifier,5,rmse,selected_features,top_3,default,confidence_fallback_0.80,"{""2"": 23, ""0"": 19, ""1"": 18}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,random_forest_classifier,5,rmse,selected_features,top_3,balanced,top_1,"{""2"": 23, ""0"": 19, ""1"": 18}","{""2"": 23, ""1"": 19, ""0"": 18}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,random_forest_classifier,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.50,"{""2"": 23, ""0"": 19, ""1"": 18}","{""2"": 48, ""1"": 7, ""0"": 5}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,random_forest_classifier,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.60,"{""2"": 23, ""0"": 19, ""1"": 18}","{""2"": 55, ""1"": 3, ""0"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,random_forest_classifier,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.70,"{""2"": 23, ""0"": 19, ""1"": 18}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,random_forest_classifier,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.80,"{""2"": 23, ""0"": 19, ""1"": 18}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,catboost_classifier,5,rmse,selected_features,top_3,default,top_1,"{""2"": 23, ""0"": 19, ""1"": 18}","{""0"": 22, ""2"": 21, ""1"": 17}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,catboost_classifier,5,rmse,selected_features,top_3,default,confidence_fallback_0.50,"{""2"": 23, ""0"": 19, ""1"": 18}","{""2"": 38, ""0"": 12, ""1"": 10}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,catboost_classifier,5,rmse,selected_features,top_3,default,confidence_fallback_0.60,"{""2"": 23, ""0"": 19, ""1"": 18}","{""2"": 52, ""0"": 4, ""1"": 4}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,catboost_classifier,5,rmse,selected_features,top_3,default,confidence_fallback_0.70,"{""2"": 23, ""0"": 19, ""1"": 18}","{""2"": 56, ""0"": 2, ""1"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,catboost_classifier,5,rmse,selected_features,top_3,default,confidence_fallback_0.80,"{""2"": 23, ""0"": 19, ""1"": 18}","{""2"": 58, ""0"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,catboost_classifier,5,rmse,selected_features,top_3,balanced,top_1,"{""2"": 23, ""0"": 19, ""1"": 18}","{""0"": 29, ""2"": 16, ""1"": 15}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,catboost_classifier,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.50,"{""2"": 23, ""0"": 19, ""1"": 18}","{""2"": 36, ""0"": 14, ""1"": 10}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,catboost_classifier,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.60,"{""2"": 23, ""0"": 19, ""1"": 18}","{""2"": 45, ""0"": 9, ""1"": 6}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,catboost_classifier,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.70,"{""2"": 23, ""0"": 19, ""1"": 18}","{""2"": 57, ""0"": 2, ""1"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,catboost_classifier,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.80,"{""2"": 23, ""0"": 19, ""1"": 18}","{""2"": 58, ""0"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,logistic_regression,5,rmse,selected_features,top_3,default,top_1,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 31, ""1"": 15, ""0"": 14}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,logistic_regression,5,rmse,selected_features,top_3,default,confidence_fallback_0.50,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 56, ""0"": 4}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,logistic_regression,5,rmse,selected_features,top_3,default,confidence_fallback_0.60,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 58, ""0"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,logistic_regression,5,rmse,selected_features,top_3,default,confidence_fallback_0.70,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 58, ""0"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,logistic_regression,5,rmse,selected_features,top_3,default,confidence_fallback_0.80,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 58, ""0"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,logistic_regression,5,rmse,selected_features,top_3,balanced,top_1,"{""2"": 23, ""0"": 20, ""1"": 17}","{""1"": 28, ""0"": 16, ""2"": 16}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,logistic_regression,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.50,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 55, ""0"": 4, ""1"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,logistic_regression,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.60,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 58, ""0"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,logistic_regression,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.70,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 58, ""0"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,logistic_regression,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.80,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 58, ""0"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,random_forest_classifier,5,rmse,selected_features,top_3,default,top_1,"{""2"": 23, ""0"": 20, ""1"": 17}","{""0"": 24, ""2"": 22, ""1"": 14}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,random_forest_classifier,5,rmse,selected_features,top_3,default,confidence_fallback_0.50,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 48, ""0"": 9, ""1"": 3}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,random_forest_classifier,5,rmse,selected_features,top_3,default,confidence_fallback_0.60,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 59, ""0"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,random_forest_classifier,5,rmse,selected_features,top_3,default,confidence_fallback_0.70,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,random_forest_classifier,5,rmse,selected_features,top_3,default,confidence_fallback_0.80,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,random_forest_classifier,5,rmse,selected_features,top_3,balanced,top_1,"{""2"": 23, ""0"": 20, ""1"": 17}","{""0"": 23, ""2"": 22, ""1"": 15}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,random_forest_classifier,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.50,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 48, ""0"": 7, ""1"": 5}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,random_forest_classifier,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.60,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 58, ""0"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,random_forest_classifier,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.70,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,random_forest_classifier,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.80,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,catboost_classifier,5,rmse,selected_features,top_3,default,top_1,"{""2"": 23, ""0"": 20, ""1"": 17}","{""0"": 23, ""2"": 21, ""1"": 16}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,catboost_classifier,5,rmse,selected_features,top_3,default,confidence_fallback_0.50,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 38, ""0"": 15, ""1"": 7}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,catboost_classifier,5,rmse,selected_features,top_3,default,confidence_fallback_0.60,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 51, ""0"": 7, ""1"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,catboost_classifier,5,rmse,selected_features,top_3,default,confidence_fallback_0.70,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 58, ""0"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,catboost_classifier,5,rmse,selected_features,top_3,default,confidence_fallback_0.80,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,catboost_classifier,5,rmse,selected_features,top_3,balanced,top_1,"{""2"": 23, ""0"": 20, ""1"": 17}","{""0"": 24, ""2"": 20, ""1"": 16}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,catboost_classifier,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.50,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 38, ""0"": 14, ""1"": 8}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,catboost_classifier,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.60,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 47, ""0"": 8, ""1"": 5}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,catboost_classifier,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.70,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 56, ""0"": 3, ""1"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,3,19988,catboost_classifier,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.80,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,logistic_regression,5,rmse,selected_features,top_3,default,top_1,"{""1"": 23, ""2"": 20, ""0"": 17}","{""2"": 34, ""1"": 15, ""0"": 11}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,logistic_regression,5,rmse,selected_features,top_3,default,confidence_fallback_0.50,"{""1"": 23, ""2"": 20, ""0"": 17}","{""2"": 58, ""0"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,logistic_regression,5,rmse,selected_features,top_3,default,confidence_fallback_0.60,"{""1"": 23, ""2"": 20, ""0"": 17}","{""2"": 59, ""0"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,logistic_regression,5,rmse,selected_features,top_3,default,confidence_fallback_0.70,"{""1"": 23, ""2"": 20, ""0"": 17}","{""2"": 59, ""0"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,logistic_regression,5,rmse,selected_features,top_3,default,confidence_fallback_0.80,"{""1"": 23, ""2"": 20, ""0"": 17}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,logistic_regression,5,rmse,selected_features,top_3,balanced,top_1,"{""1"": 23, ""2"": 20, ""0"": 17}","{""1"": 23, ""2"": 23, ""0"": 14}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,logistic_regression,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.50,"{""1"": 23, ""2"": 20, ""0"": 17}","{""2"": 57, ""0"": 2, ""1"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,logistic_regression,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.60,"{""1"": 23, ""2"": 20, ""0"": 17}","{""2"": 59, ""0"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,logistic_regression,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.70,"{""1"": 23, ""2"": 20, ""0"": 17}","{""2"": 59, ""0"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,logistic_regression,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.80,"{""1"": 23, ""2"": 20, ""0"": 17}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,random_forest_classifier,5,rmse,selected_features,top_3,default,top_1,"{""1"": 23, ""2"": 20, ""0"": 17}","{""2"": 26, ""0"": 18, ""1"": 16}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,random_forest_classifier,5,rmse,selected_features,top_3,default,confidence_fallback_0.50,"{""1"": 23, ""2"": 20, ""0"": 17}","{""2"": 54, ""0"": 5, ""1"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,random_forest_classifier,5,rmse,selected_features,top_3,default,confidence_fallback_0.60,"{""1"": 23, ""2"": 20, ""0"": 17}","{""2"": 57, ""0"": 3}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,random_forest_classifier,5,rmse,selected_features,top_3,default,confidence_fallback_0.70,"{""1"": 23, ""2"": 20, ""0"": 17}","{""2"": 59, ""0"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,random_forest_classifier,5,rmse,selected_features,top_3,default,confidence_fallback_0.80,"{""1"": 23, ""2"": 20, ""0"": 17}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,random_forest_classifier,5,rmse,selected_features,top_3,balanced,top_1,"{""1"": 23, ""2"": 20, ""0"": 17}","{""2"": 26, ""1"": 18, ""0"": 16}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,random_forest_classifier,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.50,"{""1"": 23, ""2"": 20, ""0"": 17}","{""2"": 53, ""0"": 5, ""1"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,random_forest_classifier,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.60,"{""1"": 23, ""2"": 20, ""0"": 17}","{""2"": 57, ""0"": 3}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,random_forest_classifier,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.70,"{""1"": 23, ""2"": 20, ""0"": 17}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,random_forest_classifier,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.80,"{""1"": 23, ""2"": 20, ""0"": 17}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,catboost_classifier,5,rmse,selected_features,top_3,default,top_1,"{""1"": 23, ""2"": 20, ""0"": 17}","{""2"": 28, ""1"": 19, ""0"": 13}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,catboost_classifier,5,rmse,selected_features,top_3,default,confidence_fallback_0.50,"{""1"": 23, ""2"": 20, ""0"": 17}","{""2"": 44, ""1"": 9, ""0"": 7}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,catboost_classifier,5,rmse,selected_features,top_3,default,confidence_fallback_0.60,"{""1"": 23, ""2"": 20, ""0"": 17}","{""2"": 54, ""0"": 4, ""1"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,catboost_classifier,5,rmse,selected_features,top_3,default,confidence_fallback_0.70,"{""1"": 23, ""2"": 20, ""0"": 17}","{""2"": 56, ""0"": 3, ""1"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,catboost_classifier,5,rmse,selected_features,top_3,default,confidence_fallback_0.80,"{""1"": 23, ""2"": 20, ""0"": 17}","{""2"": 59, ""1"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,catboost_classifier,5,rmse,selected_features,top_3,balanced,top_1,"{""1"": 23, ""2"": 20, ""0"": 17}","{""2"": 22, ""1"": 21, ""0"": 17}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,catboost_classifier,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.50,"{""1"": 23, ""2"": 20, ""0"": 17}","{""2"": 43, ""1"": 10, ""0"": 7}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,catboost_classifier,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.60,"{""1"": 23, ""2"": 20, ""0"": 17}","{""2"": 49, ""1"": 7, ""0"": 4}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,catboost_classifier,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.70,"{""1"": 23, ""2"": 20, ""0"": 17}","{""2"": 56, ""0"": 3, ""1"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,catboost_classifier,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.80,"{""1"": 23, ""2"": 20, ""0"": 17}","{""2"": 59, ""1"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,logistic_regression,5,rmse,selected_features,top_3,default,top_1,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 31, ""0"": 21, ""1"": 8}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,logistic_regression,5,rmse,selected_features,top_3,default,confidence_fallback_0.50,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 56, ""1"": 2, ""0"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,logistic_regression,5,rmse,selected_features,top_3,default,confidence_fallback_0.60,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 58, ""0"": 1, ""1"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,logistic_regression,5,rmse,selected_features,top_3,default,confidence_fallback_0.70,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,logistic_regression,5,rmse,selected_features,top_3,default,confidence_fallback_0.80,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,logistic_regression,5,rmse,selected_features,top_3,balanced,top_1,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 26, ""0"": 20, ""1"": 14}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,logistic_regression,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.50,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 55, ""0"": 3, ""1"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,logistic_regression,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.60,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 58, ""0"": 1, ""1"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,logistic_regression,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.70,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,logistic_regression,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.80,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,random_forest_classifier,5,rmse,selected_features,top_3,default,top_1,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 27, ""1"": 20, ""0"": 13}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,random_forest_classifier,5,rmse,selected_features,top_3,default,confidence_fallback_0.50,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 47, ""1"": 8, ""0"": 5}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,random_forest_classifier,5,rmse,selected_features,top_3,default,confidence_fallback_0.60,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 59, ""0"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,random_forest_classifier,5,rmse,selected_features,top_3,default,confidence_fallback_0.70,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,random_forest_classifier,5,rmse,selected_features,top_3,default,confidence_fallback_0.80,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,random_forest_classifier,5,rmse,selected_features,top_3,balanced,top_1,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 28, ""0"": 17, ""1"": 15}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,random_forest_classifier,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.50,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 50, ""1"": 6, ""0"": 4}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,random_forest_classifier,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.60,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 59, ""1"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,random_forest_classifier,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.70,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,random_forest_classifier,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.80,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,catboost_classifier,5,rmse,selected_features,top_3,default,top_1,"{""2"": 23, ""0"": 20, ""1"": 17}","{""1"": 24, ""2"": 23, ""0"": 13}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,catboost_classifier,5,rmse,selected_features,top_3,default,confidence_fallback_0.50,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 43, ""1"": 11, ""0"": 6}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,catboost_classifier,5,rmse,selected_features,top_3,default,confidence_fallback_0.60,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 57, ""0"": 2, ""1"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,catboost_classifier,5,rmse,selected_features,top_3,default,confidence_fallback_0.70,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 59, ""0"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,catboost_classifier,5,rmse,selected_features,top_3,default,confidence_fallback_0.80,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,catboost_classifier,5,rmse,selected_features,top_3,balanced,top_1,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 25, ""1"": 21, ""0"": 14}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,catboost_classifier,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.50,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 40, ""1"": 14, ""0"": 6}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,catboost_classifier,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.60,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 54, ""0"": 3, ""1"": 3}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,catboost_classifier,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.70,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 59, ""0"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,catboost_classifier,5,rmse,selected_features,top_3,balanced,confidence_fallback_0.80,"{""2"": 23, ""0"": 20, ""1"": 17}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,logistic_regression,5,rmse,selected_features,top_4,default,top_1,"{""0"": 18, ""1"": 16, ""3"": 16, ""2"": 10}","{""1"": 31, ""3"": 14, ""0"": 9, ""2"": 6}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,logistic_regression,5,rmse,selected_features,top_4,default,confidence_fallback_0.50,"{""0"": 18, ""1"": 16, ""3"": 16, ""2"": 10}","{""3"": 44, ""1"": 11, ""0"": 5}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,logistic_regression,5,rmse,selected_features,top_4,default,confidence_fallback_0.60,"{""0"": 18, ""1"": 16, ""3"": 16, ""2"": 10}","{""3"": 53, ""1"": 5, ""0"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,logistic_regression,5,rmse,selected_features,top_4,default,confidence_fallback_0.70,"{""0"": 18, ""1"": 16, ""3"": 16, ""2"": 10}","{""3"": 56, ""1"": 2, ""0"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,logistic_regression,5,rmse,selected_features,top_4,default,confidence_fallback_0.80,"{""0"": 18, ""1"": 16, ""3"": 16, ""2"": 10}","{""3"": 59, ""0"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,logistic_regression,5,rmse,selected_features,top_4,balanced,top_1,"{""0"": 18, ""1"": 16, ""3"": 16, ""2"": 10}","{""2"": 19, ""1"": 15, ""0"": 13, ""3"": 13}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,logistic_regression,5,rmse,selected_features,top_4,balanced,confidence_fallback_0.50,"{""0"": 18, ""1"": 16, ""3"": 16, ""2"": 10}","{""3"": 50, ""0"": 5, ""1"": 4, ""2"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,logistic_regression,5,rmse,selected_features,top_4,balanced,confidence_fallback_0.60,"{""0"": 18, ""1"": 16, ""3"": 16, ""2"": 10}","{""3"": 56, ""0"": 3, ""2"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,logistic_regression,5,rmse,selected_features,top_4,balanced,confidence_fallback_0.70,"{""0"": 18, ""1"": 16, ""3"": 16, ""2"": 10}","{""3"": 58, ""0"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,logistic_regression,5,rmse,selected_features,top_4,balanced,confidence_fallback_0.80,"{""0"": 18, ""1"": 16, ""3"": 16, ""2"": 10}","{""3"": 59, ""0"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,random_forest_classifier,5,rmse,selected_features,top_4,default,top_1,"{""0"": 18, ""1"": 16, ""3"": 16, ""2"": 10}","{""1"": 28, ""2"": 14, ""0"": 11, ""3"": 7}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,random_forest_classifier,5,rmse,selected_features,top_4,default,confidence_fallback_0.50,"{""0"": 18, ""1"": 16, ""3"": 16, ""2"": 10}","{""3"": 51, ""1"": 9}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,random_forest_classifier,5,rmse,selected_features,top_4,default,confidence_fallback_0.60,"{""0"": 18, ""1"": 16, ""3"": 16, ""2"": 10}","{""3"": 57, ""1"": 3}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,random_forest_classifier,5,rmse,selected_features,top_4,default,confidence_fallback_0.70,"{""0"": 18, ""1"": 16, ""3"": 16, ""2"": 10}","{""3"": 60}"
